utc_time,ram_load,glite_ramload,cpu_load,ftp_connections,swap_load,active_jobs,pending_commands,ram_usage,BUpdaterPBS_ram_load,BNotifier_ram_load,java_ram_load,blahpd_ram_load,org.sam.CREAMCE-JobSubmit,org.sam.WN-Bi,org.sam.WN-Csh,org.sam.WN-SoftVer,org.sam.WN-Rep
1348476300,94.589,1213.434,7.1,2,0.00,420,0,73.88,45.586,24.129,488.699,1138.61,0,0,0,0,0
1348476600,95.272,1213.434,7.1,2,0.00,421,0,74.06,45.586,24.129,496.285,1138.61,0,0,0,0,0
1348477200,95.196,1213.438,7.1,2,0.00,418,0,73.95,45.586,24.129,492.84,1138.61,0,0,0,0,0
1348477500,95.348,1213.434,7.1,4,0.00,418,0,74.11,45.586,24.129,492.84,1138.61,0,0,0,0,0
1348477800,94.842,1213.434,7.1,3,0.00,418,0,73.51,45.586,24.129,474.18,1138.61,0,0,0,0,0
1348478100,94.564,1213.434,7.1,4,0.00,418,0,73.35,45.586,24.129,468.793,1138.61,0,0,0,0,0
1348478400,94.994,1213.434,7.0,3,0.00,420,0,73.54,45.586,24.129,474.113,1138.61,0,0,0,0,0
1348478700,94.817,1213.434,7.0,2,0.00,419,0,74.10,45.586,24.129,495.953,1138.61,0,0,0,0,0
1348479000,94.109,1213.434,7.0,2,0.00,421,0,72.91,45.586,24.129,450.578,1138.61,0,0,0,0,0
1348479300,94.311,1213.446,7.0,3,0.00,422,0,73.09,45.59,24.133,455.301,1138.61,0,0,0,0,0
1348479600,95.196,1213.442,7.0,2,0.00,421,0,73.98,45.59,24.133,490.039,1138.61,0,0,0,0,0
1348479900,94.867,1213.442,7.0,2,0.00,421,0,73.71,45.59,24.133,477.281,1138.61,0,0,0,0,0
1348480200,94.614,1213.442,7.0,3,0.00,421,0,73.37,45.594,24.133,463.277,1138.61,0,0,0,0,0
1348480500,95.449,1213.442,7.0,2,0.00,421,0,74.21,45.59,24.133,498.453,1138.61,0,0,0,0,0
1348480800,94.437,1213.442,7.0,3,0.00,422,0,73.17,45.59,24.133,455.227,1138.61,0,0,0,0,0
1348481100,94.083,1213.442,7.0,1,0.00,420,0,72.86,45.59,24.133,445.77,1138.61,0,0,0,0,0
1348481400,94.842,1213.442,7.0,3,0.00,418,0,73.62,45.59,24.133,476.039,1138.61,0,0,0,0,0
1348481700,94.994,1213.458,7.0,3,0.00,421,0,73.86,45.598,24.141,483.059,1138.61,0,0,0,0,0
1348482000,94.867,1213.458,7.0,2,0.00,422,0,73.63,45.598,24.141,473.68,1138.61,0,0,0,0,0
1348482300,93.831,1213.462,7.0,5,0.00,422,0,73.07,45.598,24.141,446.512,1138.61,0,0,0,0,0
1348482600,94.69,1213.458,7.0,2,0.00,423,0,73.45,45.598,24.141,467.488,1138.61,0,0,0,0,0
1348482900,94.867,1213.458,7.0,3,0.00,421,0,73.63,45.598,24.141,471.207,1138.61,0,0,0,0,0
1348483200,94.286,1213.458,7.0,4,0.00,421,0,73.01,45.598,24.141,442.793,1138.61,0,0,0,0,0
1348483500,95.398,1213.458,7.0,1,0.00,421,0,74.16,45.598,24.141,494.59,1138.61,0,0,0,0,0
1348483800,95.145,1213.465,7.0,3,0.00,422,0,73.89,45.602,24.145,480.625,1138.61,0,0,0,0,0
1348484100,94.362,1213.465,7.0,1,0.00,421,0,73.13,45.602,24.145,453.258,1138.61,0,0,0,0,0
1348484400,94.968,1213.465,7.0,2,0.00,420,0,73.71,45.602,24.145,474.633,1138.61,0,0,0,0,0
1348484700,94.842,1213.465,7.0,2,0.00,421,0,73.59,45.602,24.145,468.246,1138.61,0,0,0,0,0
1348485000,94.437,1213.465,7.0,2,0.00,420,0,73.16,45.606,24.145,453.828,1138.61,0,0,0,0,0
1348485300,95.398,1213.465,7.0,1,0.00,423,0,74.12,45.602,24.145,491.59,1138.61,0,0,0,0,0
1348485600,94.589,1213.473,7.0,1,0.00,421,0,73.33,45.606,24.148,459.527,1138.61,0,0,0,0,0
1348485900,94.867,1213.473,7.0,1,0.00,417,1,73.60,45.606,24.148,470.043,1138.61,0,0,0,0,0
1348486200,94.817,1213.473,7.0,2,0.00,417,0,73.54,45.606,24.148,465.797,1138.61,0,0,0,0,0
1348486500,94.943,1213.473,7.0,1,0.00,416,0,73.69,45.606,24.148,472.961,1138.61,0,0,0,0,0
1348486800,94.362,1213.473,7.0,3,0.00,413,0,73.07,45.606,24.148,446.363,1138.61,0,0,0,0,0
1348487100,95.171,1213.477,7.0,3,0.00,410,0,73.86,45.606,24.148,477.742,1138.61,0,0,0,0,0
1348487400,94.058,1213.477,7.0,1,0.00,411,0,72.80,45.606,24.148,437.121,1138.61,0,0,0,0,0
1348487700,94.109,1213.485,7.0,2,0.00,412,0,73.28,45.609,24.156,453.699,1138.61,0,0,0,0,0
1348488000,94.488,1213.489,7.0,2,0.00,411,0,73.21,45.613,24.156,452.449,1138.61,0,0,0,0,0
1348488300,94.362,1213.489,7.0,1,0.00,406,0,73.02,45.613,24.156,444.543,1138.61,0,0,0,0,0
1348488600,95.12,1213.489,7.0,2,0.00,405,0,73.80,45.613,24.156,475.371,1138.61,0,0,0,0,0
1348488900,94.867,1213.489,7.0,2,0.00,406,0,74.17,45.613,24.156,463.293,1138.61,0,0,0,0,0
1348489200,94.994,1213.489,7.0,3,0.00,409,0,73.75,45.613,24.156,469.582,1138.61,0,0,0,0,0
1348489500,94.614,1213.497,7.0,2,0.00,407,0,73.57,45.617,24.16,454.461,1138.61,0,0,0,0,0
1348489800,95.272,1213.505,7.0,3,0.00,406,0,73.93,45.617,24.164,477.668,1138.61,0,0,0,0,0
1348490100,94.69,1213.497,7.0,3,0.00,400,0,73.29,45.617,24.16,451.809,1138.61,0,0,0,0,0
1348490400,94.918,1213.497,7.0,2,0.00,396,0,73.60,45.617,24.16,464.418,1138.61,0,0,0,0,0
1348490700,95.044,1213.497,7.0,4,0.00,399,0,73.77,45.617,24.16,468.793,1138.61,0,0,0,0,0
1348491000,94.21,1213.501,7.0,5,0.00,399,0,72.92,45.617,24.16,436.578,1138.61,0,0,0,0,0
1348491300,95.424,1213.505,7.0,3,0.00,400,0,73.86,45.621,24.164,471.707,1138.61,0,0,0,0,0
1348491600,94.918,1213.505,7.0,4,0.00,400,0,74.16,45.621,24.164,481.902,1138.61,0,0,0,0,0
1348491900,94.943,1213.505,7.0,7,0.00,390,0,74.22,45.621,24.164,461.199,1138.61,0,0,0,0,0
1348492200,94.867,1213.505,7.0,9,0.00,384,0,73.51,45.621,24.164,457.066,1138.61,0,0,0,0,0
1348492500,94.791,1213.505,7.0,4,0.00,378,0,73.39,45.621,24.164,455.762,1138.61,0,0,0,0,0
1348492800,94.994,1213.505,7.0,1,0.00,375,0,74.31,45.621,24.164,465.695,1138.61,0,0,0,0,0
1348493100,94.918,1213.505,7.0,5,0.00,374,1,73.53,45.621,24.164,453.367,1138.61,0,0,0,0,0
1348493400,95.12,1213.505,7.0,2,0.00,370,0,73.79,45.625,24.164,469.023,1138.61,0,0,0,0,0
1348493700,95.777,1213.505,7.0,6,0.00,358,0,74.34,45.621,24.164,483.586,1138.61,0,0,0,0,0
1348494000,95.095,1213.512,7.0,4,0.00,343,0,74.12,45.625,24.168,455.906,1138.61,0,0,0,0,0
1348494300,94.817,1213.512,7.0,6,0.00,330,0,73.42,45.625,24.168,456.512,1138.61,0,0,0,0,0
1348494600,95.12,1213.512,7.0,7,0.00,320,1,74.34,45.625,24.168,464.289,1138.61,0,0,0,0,0
1348494900,94.564,1213.512,7.0,3,0.00,313,0,73.51,45.625,24.168,458.23,1138.61,0,0,0,0,0
1348495200,95.373,1213.512,7.0,6,0.00,300,0,73.99,45.625,24.168,483.742,1138.61,0,0,0,0,0
1348495500,94.943,1213.516,7.0,5,0.00,296,0,73.55,45.625,24.168,462.684,1138.61,0,0,0,0,0
1348495800,95.348,1213.512,7.0,7,0.00,282,0,74.60,45.625,24.168,480.82,1138.61,0,0,0,0,0
1348496100,94.463,1213.512,6.9,6,0.00,278,0,73.09,45.625,24.168,447.289,1138.61,0,0,0,0,0
1348496400,94.817,1213.512,6.9,1,0.00,270,0,73.41,45.625,24.168,460.105,1138.61,0,0,0,0,0
1348496700,95.373,1213.512,6.9,9,0.00,256,0,73.94,45.625,24.168,481.52,1138.61,0,0,0,0,0
1348497000,94.817,1213.528,6.9,6,0.00,247,0,73.51,45.633,24.176,462.375,1138.61,0,0,0,0,0
1348497300,95.575,1213.528,6.9,8,0.00,235,0,73.92,45.633,24.176,472.695,1138.61,0,0,0,0,0
1348497600,94.21,1191.688,6.9,12,0.00,222,0,73.52,23.793,24.176,451.082,1138.61,0,0,0,0,0
1348497900,93.932,1191.688,6.9,13,0.00,213,0,72.54,23.793,24.176,445.125,1138.61,0,0,0,0,0
1348498200,94.463,1191.688,6.9,11,0.00,199,0,72.96,23.793,24.176,451.461,1138.61,0,0,0,0,0
1348498500,93.805,1191.688,6.9,13,0.00,184,2,72.98,23.793,24.176,456.555,1138.61,0,0,0,0,0
1348498800,93.881,1191.688,6.9,13,0.00,172,0,73.17,23.793,24.176,431.578,1138.61,0,0,0,0,0
1348499100,94.665,1191.688,6.9,13,0.00,160,1,73.23,23.793,24.176,463.414,1138.61,0,0,0,0,0
1348499400,94.665,1191.688,6.9,9,0.00,148,0,73.86,23.793,24.176,469.527,1138.61,0,0,0,0,0
1348499700,94.185,1191.692,6.9,9,0.00,133,0,72.76,23.797,24.176,450.281,1138.61,0,0,0,0,0
1348500000,94.564,1191.692,6.9,7,0.00,125,0,73.81,23.797,24.176,464.16,1138.61,0,0,0,0,0
1348500300,94.665,1191.692,6.9,2,0.00,120,0,73.14,23.797,24.176,471.234,1138.61,0,0,0,0,0
1348500600,94.893,1191.696,6.9,17,0.00,114,0,73.43,23.801,24.176,473.5,1138.61,0,0,0,0,0
1348500900,94.008,1191.696,6.9,9,0.00,104,0,73.28,23.801,24.176,442.246,1138.61,0,0,0,0,0
1348501200,94.083,1191.696,6.9,15,0.00,102,0,72.67,23.801,24.176,445.43,1138.61,0,0,0,0,0
1348501500,93.982,1191.7,6.9,11,0.00,96,0,72.58,23.805,24.176,448.895,1138.61,0,0,0,0,0
1348501800,94.362,1191.708,6.9,12,0.00,92,0,73.65,23.813,24.176,458.762,1138.61,0,0,0,0,0
1348502100,94.362,1191.712,6.9,21,0.00,96,0,73.29,23.816,24.176,457.965,1138.61,0,0,0,0,0
1348502400,94.437,1191.715,6.9,15,0.00,93,0,73.03,23.82,24.176,461.031,1138.61,0,0,0,0,0
1348502700,94.26,1191.715,6.9,12,0.00,80,0,72.76,23.82,24.176,451.848,1138.61,0,0,0,0,0
1348503000,94.412,1191.727,6.9,15,0.00,98,0,73.59,23.832,24.176,432.484,1138.61,0,0,0,0,0
1348503300,94.539,1191.743,6.9,2,0.00,78,0,73.75,23.848,24.176,464.207,1138.61,0,0,0,0,0
1348503600,94.64,1191.743,6.9,11,0.00,69,0,73.06,23.848,24.176,448.711,1138.61,0,0,0,0,0
1348503900,94.083,1191.743,6.9,11,0.00,69,0,72.61,23.848,24.176,448.73,1138.61,0,0,0,0,0
1348504200,94.943,1191.747,6.9,21,0.00,87,0,73.79,23.852,24.176,461.551,1138.61,0,0,0,0,0
1348504500,94.134,1191.751,6.9,13,0.00,65,0,73.42,23.856,24.176,446.656,1138.61,0,0,0,0,0
1348504800,93.704,1191.758,6.9,10,0.00,83,0,72.62,23.863,24.176,432.352,1138.61,0,0,0,0,0
1348505100,94.64,1191.782,6.9,11,0.00,48,0,73.80,23.887,24.176,443.766,1138.61,0,0,0,0,0
1348505400,95.322,1191.786,6.9,12,0.00,72,0,73.65,23.891,24.176,466.965,1138.61,0,0,0,0,0
1348505700,95.398,1191.794,6.9,11,0.00,57,0,74.27,23.898,24.176,472.613,1138.61,0,0,0,0,0
1348506000,94.968,1191.801,6.9,18,0.00,69,2,73.25,23.914,24.176,436.801,1138.61,0,0,0,0,0
1348506300,94.918,1191.809,6.9,21,0.00,57,0,73.42,23.914,24.176,467.746,1138.61,0,0,0,0,0
1348506600,94.64,1191.813,6.9,13,0.00,47,0,73.12,23.918,24.176,456.484,1138.61,0,0,0,0,0
1348506900,95.954,1191.821,6.9,21,0.00,58,0,75.04,23.926,24.176,468.961,1138.61,0,0,0,0,0
1348507200,94.336,1191.825,6.9,11,0.00,42,0,73.48,23.926,24.176,471.973,1138.61,0,0,0,0,0
1348507500,94.716,1191.833,6.9,21,0.00,64,0,73.89,23.938,24.176,437.242,1138.61,0,0,0,0,0
1348507800,94.918,1191.844,6.9,11,0.00,67,0,74.11,23.949,24.176,451.172,1138.61,0,0,0,0,0
1348508100,94.968,1191.852,6.9,22,0.00,45,0,73.35,23.953,24.176,450.809,1138.61,0,0,0,0,0
1348508400,95.247,1191.852,6.9,21,0.00,56,0,74.53,23.957,24.176,481.664,1138.61,0,0,0,0,0
1348508700,95.601,1191.856,6.9,11,0.00,41,0,73.94,23.961,24.176,472.766,1138.61,0,0,0,0,0
1348509000,94.185,1191.864,6.9,1,0.00,66,0,73.80,23.969,24.176,472.918,1138.61,0,0,0,0,0
1348509300,95.145,1191.872,6.9,21,0.00,53,0,74.29,23.977,24.176,451.082,1138.61,0,0,0,0,0
1348509600,95.272,1191.88,6.9,11,0.00,55,0,73.69,23.984,24.176,476.781,1138.61,0,0,0,0,0
1348509900,94.918,1191.887,6.9,21,0.00,66,0,73.21,23.992,24.176,437.145,1138.61,0,0,0,0,0
1348510200,94.513,1191.887,6.9,11,0.00,54,0,73.07,23.992,24.176,443.293,1138.61,0,0,0,0,0
1348510500,96.233,1191.899,6.9,31,0.00,67,7,75.15,24.012,24.176,459.652,1138.61,0,0,0,0,0
1348510800,95.499,1191.907,6.9,1,0.00,56,0,73.24,24.008,24.176,454.078,1138.61,0,0,0,0,0
1348511100,95.322,1191.907,6.9,11,0.00,53,0,73.59,24.012,24.176,468.352,1138.61,0,0,0,0,0
1348511400,95.424,1191.919,6.9,11,0.00,55,0,74.52,24.023,24.176,451.73,1138.61,0,0,0,0,0
1348511700,94.943,1191.919,6.9,11,0.00,44,0,74.14,24.023,24.176,454.961,1138.61,0,0,0,0,0
1348512000,95.904,1191.926,6.9,21,0.00,55,0,74.88,24.031,24.176,464.816,1138.61,0,0,0,0,0
1348512300,94.26,1191.934,6.9,11,0.00,56,0,73.44,24.039,24.176,430.184,1138.61,0,0,0,0,0
1348512600,95.322,1191.95,6.9,22,0.00,111,0,73.98,24.055,24.176,447.906,1138.61,0,0,0,0,0
1348512900,94.716,1191.989,6.9,28,0.00,249,0,72.96,24.094,24.176,433.355,1138.61,0,0,0,0,0
1348513200,95.449,1192.02,6.9,31,0.00,375,3,73.61,24.125,24.176,445.797,1138.61,0,0,0,0,0
1348513500,97.446,1192.059,6.9,27,0.00,525,0,75.71,24.16,24.176,511.305,1138.61,0,0,0,0,0
1348513800,97.219,1192.087,6.9,21,0.00,643,0,75.22,24.188,24.176,485.766,1138.61,0,0,0,0,0
1348514100,97.32,1192.098,6.9,21,0.00,673,0,76.12,24.199,24.176,467.312,1138.61,0,0,0,0,0
1348514400,97.168,1192.098,6.9,24,0.00,669,0,76.02,24.203,24.176,478.406,1138.61,0,0,0,0,0
1348514700,97.396,1192.126,6.9,31,0.00,741,0,75.67,24.231,24.18,481.336,1138.61,0,0,0,0,0
1348515000,96.637,1215.118,6.9,45,0.00,823,0,75.25,47.219,24.176,459.863,1138.61,0,0,0,0,0
1348515300,97.901,1215.149,6.9,51,0.00,819,0,75.81,47.258,24.176,463.086,1138.61,0,0,0,0,0
1348515600,96.839,1215.157,6.9,22,0.00,746,0,75.17,47.258,24.176,457.23,1138.61,0,0,0,0,0
1348515900,95.954,1215.169,6.9,9,0.00,631,0,74.61,47.27,24.18,458.508,1138.61,0,0,0,0,0
1348516200,95.145,1215.169,6.9,15,0.00,610,0,73.77,47.27,24.18,458.777,1138.61,0,0,0,0,0
1348516500,95.474,1215.196,6.9,17,0.00,628,0,73.80,47.285,24.191,452.094,1138.61,0,0,0,0,0
1348516800,94.817,1215.2,6.9,22,0.00,598,0,73.54,47.285,24.195,459.508,1138.61,0,0,0,0,0
1348517100,95.196,1215.2,6.9,6,0.00,596,0,73.89,47.285,24.195,468.129,1138.61,0,0,0,0,0
1348517400,94.867,1215.208,6.9,3,0.00,596,0,73.66,47.289,24.199,462.27,1138.61,0,0,0,0,0
1348517700,94.766,1215.208,6.9,2,0.00,599,0,73.53,47.289,24.199,460.434,1138.61,0,0,0,0,0
1348518000,95.398,1215.208,6.9,5,0.00,599,0,74.18,47.289,24.199,479.977,1138.61,0,0,0,0,0
1348518300,94.64,1215.208,6.9,5,0.00,598,0,73.43,47.289,24.199,450.777,1138.61,0,0,0,0,0
1348518600,95.752,1215.208,6.9,4,0.00,596,0,74.47,47.289,24.199,495.047,1138.61,0,0,0,0,0
1348518900,96.511,1215.212,6.9,3,0.00,599,0,75.62,47.293,24.199,527.16,1138.61,0,0,0,0,0
1348519200,95.651,1215.215,6.9,2,0.00,598,0,74.44,47.293,24.203,492.98,1138.61,0,0,0,0,0
1348519500,95.019,1215.215,6.9,2,0.00,598,0,73.79,47.293,24.203,468.953,1138.61,0,0,0,0,0
1348519800,94.994,1215.215,6.9,4,0.00,598,0,73.69,47.297,24.203,461.055,1138.61,0,0,0,0,0
1348520100,95.095,1215.215,6.9,3,0.00,601,0,73.87,47.293,24.203,469.738,1138.61,0,0,0,0,0
1348520400,95.019,1215.223,6.9,1,0.00,598,0,73.80,47.297,24.203,467.293,1138.61,0,0,0,0,0
1348520700,94.867,1215.219,6.9,2,0.00,599,0,73.58,47.297,24.203,457.734,1138.61,0,0,0,0,0
1348521000,94.994,1215.219,6.9,3,0.00,596,0,73.72,47.297,24.203,461.578,1138.61,0,0,0,0,0
1348521300,95.449,1215.227,6.9,1,0.00,596,0,74.21,47.297,24.211,483.727,1138.61,0,0,0,0,0
1348521600,95.247,1215.227,6.9,2,0.00,598,0,73.97,47.297,24.211,482.363,1138.61,0,0,0,0,0
1348521900,94.513,1215.231,6.9,2,0.00,598,0,73.96,47.301,24.211,479.914,1138.61,0,0,0,0,0
1348522200,94.387,1215.301,6.9,3,0.00,599,0,73.84,47.301,24.211,467.164,1138.68,0,0,0,0,0
1348522500,94.716,1215.301,6.9,7,0.00,589,0,74.09,47.301,24.211,475.492,1138.68,0,0,0,0,0
1348522800,94.488,1215.301,6.9,11,0.00,523,0,73.54,47.301,24.211,440.785,1138.68,0,0,0,0,0
1348523100,95.499,1215.301,6.9,12,0.00,439,0,74.53,47.301,24.215,480.875,1138.68,0,0,0,0,0
1348523400,94.817,1215.305,6.9,12,0.00,352,0,74.02,47.301,24.215,456.527,1138.68,0,0,0,0,0
1348523700,94.21,1215.305,6.9,22,0.00,296,0,73.53,47.301,24.215,447.844,1138.68,0,0,0,0,0
1348524000,94.058,1215.332,6.9,9,0.00,298,0,73.65,47.305,24.215,468.754,1138.68,0,0,0,0,0
1348524300,93.78,1215.309,6.9,3,0.00,296,0,73.37,47.305,24.215,458.492,1138.68,0,0,0,0,0
1348524600,93.78,1215.309,6.9,4,0.00,294,0,73.37,47.305,24.215,452.617,1138.68,0,0,0,0,0
1348524900,94.463,1215.309,6.9,2,0.00,294,0,74.07,47.305,24.215,487.742,1138.68,0,0,0,0,0
1348525200,94.867,1215.313,6.9,5,0.00,292,0,74.50,47.309,24.215,500.387,1138.68,1,1,1,1,1
1348525500,94.26,1215.317,6.9,4,0.00,294,0,73.81,47.309,24.219,473.031,1138.68,1,0,0,0,0
1348525800,94.336,1215.317,6.9,3,0.00,293,0,73.89,47.309,24.219,477.859,1138.68,0,0,0,0,0
1348526100,94.412,1215.317,6.9,3,0.00,291,0,74.01,47.309,24.219,482.086,1138.68,0,0,0,0,0
1348526400,94.008,1215.317,6.9,1,0.00,292,0,73.64,47.309,24.219,468.203,1138.68,0,0,0,0,0
1348526700,93.654,1215.317,6.9,2,0.00,292,0,73.40,47.309,24.219,452.516,1138.68,0,0,0,0,0
1348527000,93.932,1215.321,6.9,1,0.00,294,0,73.49,47.313,24.219,464.609,1138.68,0,0,0,0,0
1348527300,93.375,1215.321,6.9,2,0.00,295,0,72.96,47.313,24.219,441.793,1138.68,0,0,0,0,0
1348527600,93.957,1215.332,6.9,4,0.00,294,0,73.48,47.313,24.227,458.387,1138.68,0,0,0,0,0
1348527900,94.083,1215.328,6.9,2,0.00,292,0,73.61,47.313,24.227,466.402,1138.68,0,0,0,0,0
1348528200,93.906,1215.332,6.9,1,0.00,290,0,73.37,47.316,24.227,458.074,1138.68,0,0,0,0,0
1348528500,93.426,1215.332,6.9,2,0.00,293,0,72.97,47.316,24.227,441.121,1138.68,0,0,0,0,0
1348528800,93.805,1215.336,6.9,1,0.00,294,0,73.39,47.316,24.231,458.922,1138.68,1,1,1,2,1
1348529100,93.451,1215.336,6.9,1,0.00,295,0,73.01,47.316,24.231,443.926,1138.68,0,0,0,0,0
1348529400,94.791,1215.34,6.9,4,0.00,298,1,74.33,47.32,24.231,492.145,1138.68,0,0,0,0,0
1348529700,94.286,1215.34,6.9,1,0.00,294,0,73.77,47.32,24.231,473.07,1138.68,0,0,0,0,0
1348530000,94.463,1215.34,6.9,1,0.00,292,0,73.98,47.32,24.231,481.332,1138.68,0,0,0,0,0
1348530300,94.564,1215.34,6.9,2,0.00,291,0,73.93,47.32,24.231,477.434,1138.68,0,0,0,0,0
1348530600,94.083,1215.34,6.9,2,0.00,294,0,73.61,47.32,24.231,464.832,1138.68,0,0,0,0,0
1348530900,94.159,1215.344,6.9,2,0.00,292,0,73.74,47.32,24.231,468.109,1138.68,0,0,0,0,0
1348531200,94.842,1215.34,6.9,2,0.00,293,0,74.52,47.32,24.231,491.449,1138.68,0,0,0,0,0
1348531500,94.033,1215.348,6.9,2,0.00,292,0,73.59,47.328,24.234,462.816,1138.68,0,0,0,0,0
1348531800,94.741,1215.348,6.9,3,0.00,293,0,74.46,47.324,24.234,490.273,1138.68,0,0,0,0,0
1348532100,94.083,1215.352,6.9,4,0.00,292,0,73.76,47.324,24.234,462.758,1138.68,0,0,0,0,0
1348532400,94.817,1215.348,6.9,1,0.00,294,0,74.37,47.324,24.234,493.5,1138.68,1,1,1,2,1
1348532700,93.982,1215.348,6.9,2,0.00,284,0,73.51,47.324,24.234,458.891,1138.68,1,0,0,0,0
1348533000,95.019,1215.348,6.9,4,0.00,282,0,74.72,47.324,24.234,495.934,1138.68,0,0,0,0,0
1348533300,94.21,1215.348,6.9,3,0.00,283,0,73.73,47.324,24.234,467.227,1138.68,0,0,0,0,0
1348533600,94.286,1215.356,6.9,4,0.00,282,0,73.78,47.328,24.238,469.125,1138.68,0,0,0,0,0
1348533900,93.628,1215.356,6.9,1,0.00,283,0,73.25,47.328,24.238,443.516,1138.68,0,0,0,0,0
1348534200,94.539,1215.356,6.9,2,0.00,283,0,74.05,47.328,24.238,477.457,1138.68,0,0,0,0,0
1348534500,93.831,1215.356,6.9,2,0.00,283,0,73.34,47.328,24.238,450.957,1138.68,0,0,0,0,0
1348534800,93.932,1215.356,6.9,3,0.00,281,0,73.50,47.328,24.238,455.004,1138.68,0,0,0,0,0
1348535100,93.78,1215.36,6.9,3,0.00,280,0,73.19,47.332,24.238,444.398,1138.68,0,0,0,0,0
1348535400,94.741,1215.36,6.9,3,0.00,278,0,74.27,47.332,24.238,482.195,1138.68,0,0,0,0,0
1348535700,94.362,1215.367,6.9,2,0.00,276,0,73.83,47.332,24.246,469.391,1138.68,0,0,0,0,0
1348536000,94.614,1215.367,6.8,1,0.00,277,0,73.90,47.332,24.246,472.059,1138.68,0,1,1,2,1
1348536300,94.893,1215.367,6.8,2,0.00,276,0,74.55,47.332,24.246,489.047,1138.68,1,0,0,0,0
1348536600,94.134,1215.371,6.8,3,0.00,275,0,73.66,47.336,24.246,460.332,1138.68,0,0,0,0,0
1348536900,95.727,1215.371,6.8,4,0.00,269,0,75.06,47.336,24.246,517.285,1138.68,0,0,0,0,0
1348537200,94.893,1215.371,6.8,2,0.00,270,0,74.34,47.336,24.246,488.734,1138.68,0,0,0,0,0
1348537500,95.019,1215.371,6.8,1,0.00,270,0,74.47,47.34,24.246,493.688,1138.68,0,0,0,0,0
1348537800,94.387,1215.371,6.8,4,0.00,269,0,73.75,47.336,24.246,461.109,1138.68,0,0,0,0,0
1348538100,94.412,1215.375,6.8,4,0.00,264,0,74.00,47.336,24.25,465.684,1138.68,0,0,0,0,0
1348538400,94.437,1215.375,6.8,3,0.00,259,0,73.84,47.336,24.25,465.102,1138.68,0,0,0,0,0
1348538700,93.906,1215.379,6.8,7,0.00,250,0,73.41,47.34,24.25,436.02,1138.68,0,0,0,0,0
1348539000,94.994,1215.379,6.8,2,0.00,245,0,74.58,47.34,24.25,491.32,1138.68,0,0,0,0,0
1348539300,94.26,1215.379,6.8,6,0.00,238,0,73.61,47.34,24.25,450.809,1138.68,0,0,0,0,0
1348539600,94.134,1215.379,6.8,2,0.00,232,0,73.52,47.34,24.25,454.918,1138.68,1,1,1,2,1
1348539900,93.654,1215.379,6.8,2,0.00,224,0,73.06,47.34,24.25,436.434,1138.68,0,0,0,0,0
1348540200,94.842,1215.387,6.8,2,0.00,213,0,74.21,47.344,24.254,482.098,1138.68,0,0,0,0,0
1348540500,93.831,1215.387,6.8,2,0.00,196,0,73.16,47.344,24.254,440.359,1138.68,0,0,0,0,0
1348540800,94.083,1215.387,6.8,2,0.00,187,0,73.63,47.344,24.254,453.023,1138.68,0,0,0,0,0
1348541100,93.982,1215.387,6.8,2,0.00,178,0,73.40,47.344,24.254,450.094,1138.68,0,0,0,0,0
1348541400,94.134,1215.387,6.8,2,0.00,170,0,73.48,47.348,24.254,451.996,1138.68,0,0,0,0,0
1348541700,94.235,1215.387,6.8,2,0.00,165,0,73.61,47.344,24.254,463.336,1138.68,0,0,0,0,0
1348542000,94.286,1215.414,6.8,2,0.00,156,0,73.52,47.348,24.254,459.934,1138.68,0,0,0,0,0
1348542300,93.527,1215.399,6.8,5,0.00,155,0,73.04,47.348,24.262,439.395,1138.68,0,0,0,0,0
1348542600,93.881,1215.399,6.8,2,0.00,151,0,73.44,47.348,24.262,449.504,1138.68,0,0,0,0,0
1348542900,93.628,1215.399,6.8,3,0.00,143,0,72.99,47.348,24.262,438.402,1138.68,0,0,0,0,0
1348543200,94.362,1215.399,6.8,2,0.00,142,0,73.75,47.348,24.262,466.762,1138.68,1,1,1,1,1
1348543500,94.26,1215.403,6.8,3,0.00,133,0,73.62,47.352,24.262,462.914,1138.68,0,0,0,0,0
1348543800,93.906,1215.403,6.8,3,0.00,128,0,73.45,47.352,24.262,447.668,1138.68,0,0,0,0,0
1348544100,94.083,1215.403,6.8,2,0.00,119,0,73.45,47.352,24.262,454.16,1138.68,0,0,0,0,0
1348544400,94.159,1215.407,6.8,3,0.00,116,0,73.72,47.352,24.262,458.141,1138.68,0,0,0,0,0
1348544700,94.893,1215.407,6.8,2,0.00,105,0,74.38,47.356,24.266,485.301,1138.68,0,0,0,0,0
1348545000,94.159,1215.407,6.8,4,0.00,102,0,73.56,47.352,24.266,459.75,1138.68,0,0,0,0,0
1348545300,94.488,1215.407,6.8,6,0.00,89,0,73.75,47.352,24.266,466.309,1138.68,0,0,0,0,0
1348545600,94.412,1215.547,6.8,2,0.00,79,0,73.71,47.356,24.266,464.621,1138.68,0,0,0,0,0
1348545900,94.387,1215.41,6.8,9,0.00,70,0,73.71,47.356,24.266,464.867,1138.68,0,0,0,0,0
1348546200,93.451,1215.41,6.8,5,0.00,70,0,72.78,47.356,24.266,427.902,1138.68,0,0,0,0,0
1348546500,94.791,1215.438,6.8,17,0.00,67,2,73.88,47.359,24.27,455.891,1138.68,0,0,0,0,0
